Tweet	Offensive	Targeted	Target
Si pentru ce? ca singurele noi infectii sa fie zeci de doctori din spitale ca evident ca nu era pregatit sistemul pt. o pandemie.	0	0	0
@neamielualarau Multi producatori si-au inchis fabricile din lipsa de comenzi. Si cat de curand urmeaza furnizorii de piese si componente. Nu cred ca e momentul acum pentru o asemenea investitie.	0	0	0
Am o întrebare existențială: cei care plimbă virușii prin Europa acum sunt aceiași care cred că feliile de lămâie previn contagierea?	0	0	0
În Timișoara nu se închid parcurile?	0	0	0
I-a trebuit fratelli la gagiu ce plm ca doar nu putea sa stea dracu acasa	0	0	0
YouTube aplică la nivel global măsura prin care clipurile video vor fi redate la rezoluție SD în mod default	0	0	0
@denis26_denise esti constienta ca eu doar mi-am spus parerea, tu esti libera sa faci sau citesti pe cine vrei! pt. mine Serban ala e o lepra ordinara care efectiv a fost si este un oportunist!	0	0	0
Mi-am cumparat o tema de pe themeforest si ca sa pot sa folosesc tot trebuia sa register product. Cand sa o fac, nu merge. Fac ticket la producator si ala imi zice sa ii dau datele de admin la site - ceea ce mi se pare aberant :))	0	0	0
Prietenia  este ca un diamant se întâlnește rar, valorează mult și se falsifica foarte des....😫	0	0	0
ORA 20:00 – Editie de neratat Agricultura la Raport! Masuri pentru sectorul LEGUMICOL	0	0	0
Băi ești nebun?	0	0	0
@MarmotaDeCampie @itmorar Nu e așa grav. Dacă nu ești oprit prea des pe drumurile județene, scapi rezonabile. Depinde acum de câte controale te vor “întâmpina” 😊. Bafta și sănătate maxima!	0	0	0
@itmorar Nu i-au venit de hac comuniștii, dar l-a răpus virusul...	0	0	0
E plină harta politică a țării numai de șarlatani! Ne lipsește o autoritate. Nu de democrație are nevoie România, nu de toboșari, ci de o autoritate. Unde este autoritatea care să conducă România? Mai ales acum, în clipe de cumpănă.	0	0	0
Sotul care vine acasa, isi gaseste sotia in pat cu amantul si le spune "Continuati, continuati"	0	0	0
Sunteți în Silenzio Stampa domnilor Procurori ?	0	0	0
Arafat trebuie sa ramana fix unde este acum si sa faca fix ce face acum, nu sa se prostitueze politic.	0	0	0
Doar 9% dintre ownerii de afaceri mici și mijlocii, intervievați într-un sondaj recent, au declarat că sunt mulțumiți de măsurile economice anunțate de Guvern. Avem trei priorități în acest moment: sănătatea, economia și educația. Stăm bine măcar la una?	0	0	0
GCS: Încă trei cetăţeni români infectaţi cu noul coronavirus au murit în străinătate; numărul total al deceselor - 11 -	0	0	0
Logic nu ar fi fara simptome, pt. orice virus se activeaza sist. imunitar si ai simptome,cum e si gripa	0	0	0
@MarmotaDeCampie da, regiunea aia este probabil cat Romania...	0	0	0
stati in pula mea in casa romani topiti ce sunteti	1	1	2
@filteronskz mai bag și un film pe acolo și aia e, corect	0	0	0
Dacă un indian vrea să îţi spună „Nu“ dau din cap de sus în jos, iar dacă vrea să spună „Da“ scutură din cap.	0	0	0
Deocamdată în meciul paronoia-retaileri conduc detașat retailerii.	0	0	0
@waaadim lasă frunzele) ele servesc drept strat protector și îngrășământ	0	0	0
am ajuns la concluzia ca iubesc r0mania si urasc r0manii	0	0	0
Ce vremuri apuse! Cu coldea si kovesi zilnic la ambasada strategica sa primeasca indicatiile de rigoare! Ce ii mai decorau pe lingai! Ce vremuri!	0	0	0
@jkstattss Plâng ua gen arată mai bine decât cctul de site al facultății mele și eu suNT LA INFO	1	1	3
Caut creier să cumpăr pentru prietena mea care nu are așa ceva	1	1	1
@suspaharu La cum se fut ăștia în cur, trag nădejde că vectorul pulă o să ducă virusul până la Dani #doamneajută	1	1	2
Mai eficient decât o adeverință și soldați pe străzi	0	0	0
@AaliyahFinney Cumva esti goala pe dedesupt💋👌🍓	0	0	0
Paul Goma omorât astăzi de coronavirus. Omul care a luptat cu virusul comunist românesc cade răpus de virusul global. Jurnal ANTI-covid 19, ziua 11	0	0	0
@Irinaldea Da, m-am uitat peste video asta mai devreme când am pus poza 😂	0	0	0
@Alex_Tikitaka Îți răcești gura de pomană cu animala. I s-a pus lui să iasă la un grătărel, iese chiar dacă ia amendă, chiar dacă trăznește, chiar dacă-l ia dracu'!	1	1	1
Ghost Recon Breakpoint este gratuit în week-end	0	0	0
Fals! Rezolvăm pe dracu’!“, ar trebui să strige cineva! Ne afundăm şi mai tare în dezordine, în învîrteli şi sărăcie, economia va fi în întregime controlată, iar scena politică va asigura un minunat confort prezidenţial!	1	1	1
#COVID19: Europa credea că venim s-o vizităm - Surpriză, suntem aici s-o invadăm	0	0	0
R FIT este un dispozitiv profesional de masaj eficient în vederea obţinerii relaxării şi tonifierii musculare, dar și eliminării celulitei. Aparatul are un rol important în recuperarea după efortul fizic, în eliminarea kilogramelor în exces şi recăpătarea mobilităţii şi energiei.	0	0	0
Mulțumim, diaspora!	0	0	0
@Midgard8_3 @OfWudan Când am fost mică, mama mi-a ras capul pentru că aveam păduchi și o bătrână i-a spus să o facă și pe urmă să-mi spele capul cu benzină 😠😟🙄	0	0	0
@iuliaa2603 2. Avem 5% din populatia lumii, dar consumam 80% din drogurile psychotropice.  Adderall in timpul zilei ca sa poata sa lucreze la randamentul expectat in sistemul asta, iar seara Ambien, ca sa poate sa doarma.  Stiu multi care fac asta.  America a fost plina de oportunitati, dar	0	0	0
@JeanTheo14 @basarab84 @balarii Nu cred! Cine dracu' o sa le mai linga clantele?	1	1	1
S-a anunțat la tv că atestațiile derogatorii de deplasare prezentate pe smartphone nu sînt valabile  #CoronavirusFrance	0	0	0
romanii sunt cea mai inconștientă nație, cum puii mei sa te duci la grătar in pădure in plina pandemie??? stai dracu acasa, evita locurile aglomerate ca poti sa prajesti mici si ceafa de porc si acasa	1	1	3
Cum să dați ordonanță militară să închideți în casă persoanele peste 65 de ani fără să anunțați în aceiași ordonanță cum le asigurați siguranța alimentară și sanitară?	0	0	0
O tanti care nu stie nici limba romana si un parnaias hot si un partid plin de corupti, toti sa aiba acces de urgenta si fara control la toate finantele tarii... Pai ne lua dracu pe toti!!!	1	1	2
Termeni utilizați în medicina dentară: Medicul stomatolog încearcă să explice de fiecare dată pacientului planul de tratament pe înțelesul acestuia, simplificând termenii și folosind o exprimare accesibilă. Scopul ...	0	0	0
sa-mi bag pula ca ne a dat tema la fizica ieri si o vrea azi????	1	1	1
@oradesibiu In rest.....SĂNĂTATE MAXIMĂ!!!.....tuturor.	0	0	0
Deci smr daca as fi avut vreo problema cu ei daca stăteau acasă în carantină. Dar nuuuu s au plimbat, s au dus la toată familia ca să moară dracu toți împreună.	1	1	1
Coronavirus în Germania	0	0	0
Dacă eram videochatistă nu mâncam fasole, ca baloneaza și nu da bine la camera 🤣🤣	0	0	0
ce pula mea se scumpesc preturile	1	0	0
Cand Firea este epidemiologul sef al Romaniei. De ce va bateti joc de medici?	0	0	0
Laptop-ul nu mă recunoaște nici fără ochelari nici cu mască.	0	0	0
Am uitat sa urc poza.. Pareri?	0	0	0
Peste 5.600 de români au încălcat măsura privind restricţionarea circulaţiei încă din prima zi în care a fost impusă. Polițiștii au dat amenzi de peste șapte milioane de lei / Unii au ieșit cu peștișorul sau pisica la ”plimbare”	0	0	0
@i0n1ca @SparkMailApp Ce zici tu, că nu m-am gândit, am facut de prima dată, nici o schimbare, e de la ultimul update al lor.	0	0	0
cum am spus si in 2008, bine dracu' ca n-am credite si ma prinde criza cu chilotii de pe mine.	0	0	0
@veronicaelena20 Greta nu e moartă, Greta se transformă :)	0	0	0
Clatitele Hazlii cu ciocolată ( Fineti de casa ) cu coniac.	0	0	0
Mai nou, oamenii corecti au primit ban pentru niste erori ale jocului.. pentru ca au primit ceva in plus sau niste pachete extra.. trist!	0	0	0
Cum să ai întâlniri eficiente de acasă. #learn4ever	0	0	0
Unul dintre multele meciuri Simona vs Pliskova. Finala de la Dubai acum în reluare pe digi Sport 2	0	0	0
Împreună cu Changeneers ne-am propus rezolvarea problemelor comunității prin tehnologie. Căutăm startup-uri care aduc o schimbare pozitivă în societate prin tehnologie. Înscrierile mai sunt deschise până pe 31 martie, trimite-ne proiectul tău aici:	0	0	0
@denis26_denise Da, si io as face la fel nu?	0	0	0
@i0n1ca Sa tot fie vreo 40cm ... si din cate vad, ii tot da ... plm, ca mi s'au lungit mainile de la lopata ... si altii se plang ca s'au inchis salile de fitsnesul vietii :)))	0	0	0
@ciprian_marica se baga si el ca musca in curul calului\n\"Marica se revoltă din cauza vaccinului împotriva coronavirusului: „Noi avem fețe de cobai?”\nStai in PLM in banca ta.	0	0	0
La cât e de mare și de scumpă, ar trebui să fim vindecați și ocoliți de Covid by default!	0	0	0
@SirghieCristina 😂😂😂😂 Alo, si eu am drepturi, nu!?(?!)🤣🤣🤣	0	0	0
@lobelyjimin_ eu nu mai trec inca o data prin clasa a 12 a pentru 2 luni pierdute plm	0	0	0
#Dan Petrescu a făcut show și la conferința de presă: ”O să mă duc la judecată! De ce dracu' am jucat ca proștii?	1	1	1
Apropo de Flutur:s-a gândit cineva să scrie"Jos coronavirusul!"din oi,pe un deal,cametodă de tratament?Il doare si acum cocoasa de cand s-a urcat Basescu in elicopter,fiind pe post de scara	0	0	0
@AntoniaMusician cind l-ai văzut tu pe Marius țeicu umblând în pula goală sau pe mine?nu știi ca muștele trag la cîcat? Eu m-am îndrăgostit de tine cind ai apărut ca erai foarte decentă față de restul.și azi ce ești. Ești tratată ca o tirfa pe toate rețelele.	1	1	1
Ceea ce mi-ai servit tu, cu Revolutia de la Piata Romana, e o astfel de idee, simpla, fara nimic abstract.	0	0	0
Vești bune: Primele teste clinice pentru un vaccin anticoronavirus au început în SUA...	0	0	0
@btsromaniateam @BTS_twt subscriu si eu la Scarlet si mai adaug Goblin:D #iHeartAwards #BestFanArmy #BTSARMY	0	0	0
Ăștia vor să trimită virusul mobil door-to-door! E ca și cum vine spitalul la tine acasă să te verifice.	0	0	0
@01004753 am de mult timp Telegram, dar nu toți o au instalată :)	0	0	0
@OvidiuSky Am tradus articolul de mai devreme, postarea de dinaintea acestui videoclip...	0	0	0
@stirbei ba mai incet! ba ai grija sa nu te-neci cand iti sugi pula singur cu atata ardoare! si vezi ca poate racesti daca calaresti dezbracat pe calu ala inalt si e plina pandemie.	1	1	1
Grosimea stratului de ozon	0	0	0
Credinţă şi bunătate, ele ne luminează zilele acestea.	0	0	0
@Alien_draft Ca-i mai buna decat toate! Vorba mioriticului!!!	0	0	0
@PokerStarsRO daca mi-a fost inghetat contul astazi, am vreo sansa sa se rezolve pana duminica? Multumesc anticipat	0	0	0
@filteronskz plot twist: yibo e o floare pe câmp	0	0	0
@neroblank Am auzit și eu, am mai vorbit cu niște medici. Mostly e exagerare în media	0	0	0
Ăia de la antena 1 au titlu "Suceava, Lombardia României"...	0	0	0
Fotbal/#coronavirus: Clubul Ripensia a donat 50.000 de lei Spitalului ''Victor Babeş'' din Timişoara	0	0	0
Dr. Livia Davidescu (SCJU Craiova): Nu mai aduceți pacienții cu COVID-19 în spitale monobloc	0	0	0
Vă mirați că aveți aceste tragedii?	0	0	0
#Senat: Şedinţă de plen în sistem de #videoconferinţă, pentru modificarea regulamentului	0	0	0
@AdyinaS Scrumiera strica poza.....lasă țigările 🤪	0	0	0
eMAG: MII de LEI Reducere la Televizoare pentru Binge Watching	0	0	0
Au inceput sa fuga cretinii bolnavi din spitale	1	0	0
@alinaeradulescu Asta daca nu ai fost student!	0	0	0
Solidaritatea Sanitară: Creşterea rapidă a resurselor sistemului sanitar poate reduce perioada de izolare socială a populaţiei	0	0	0
@teoadi Da-l in plm de prost.	1	1	1
@RobertEVoicu Problema e ca si eu mi-am luat teapa dar am vazut datele din partea de sus si m-am potolit. Nu zic ca e fake news in media. E o gramada, dar scapam si curent pe ici pe colo...	0	0	0
Bre, lingăul ăsta încearcă să ne prostească precum șmmenarii ăia cu alba-neagra!	1	1	1
@GabryIonesc2 @SorinPaun3 @KlausIohannis Gabrielo, voi sunteti atat de psihopati încât ati omorî oameni pe motiv că vi se pare vouă ca ar avea CoVid. Psihopati si nebuni. Nu-i pune nimeni pe cei dragi tie sa nu se auto-izoleze daca sunt persoane vulnerabile, dar nu te duce pe tine mintea atata. #mars	1	1	2
.Cu toate acestea, pe măsură ce povestea progresează și adevărul cu privire la originea Titanilor se relevă  cititorului, narațiunea se schimbă,  pentru a cuprinde personaje precum Historia Reiss, liderul de echipă Levi, Grisha, tatăl lui Eren, și alte personaje secundare.	0	0	0
Renault Zoe rămâne cea mai înmatriculată mașină electrică în Europa și în luna …	0	0	0
@ailioiu Reluări? nu contează, că eu am abonament anual, aia înseamnă că văd mai mult tenis la anul.	0	0	0
Rutte a vorbit despre 3 scenarii, iar unul din ele era acela în care toată țara se izolează și asta nu pentru zile sau săptămâni.	1	1	1
@Alex_Tikitaka E groasa rau treaba. Si inca mai este multa lume care glumeste pe tema asta.	0	0	0
2008 avocat Bunduc Dumitru “ ie-n mintea lu’ oacheș !!!! “ - o să auziți despre ceea ce este acuzat , îi dai pe toți	0	0	0
Mâine poți să mă dai dracu’, dar în seara asta ia-mă în brațe.	1	0	0
3 angajați confirmati, 113 angajați izolați de la serviciile de ambulanta! 45 de angajați de la Serviciul de Ambulanţă Bucureşti-Ilfov 	0	0	0
@linevty015 @Adevarul Ti-ai facut o poza in baie îmbrăcat in costum! Tipic	0	0	0
@_lor3scu_ Tot asa dupa mine, in perioada aia am luat/dat cele mai multe block-uri.	0	0	0
@MarmotaDeCampie @GabryIonesc2 @Alex_Tikitaka @itmorar Și ne rugam, vai doamne rezolva asta, vai doamne dacă scap de asta, promit ca nu mai fac. Fi măcar constant, știi ca ești nenorocit, ramai și în momentele grele nenorocit :	0	0	0
@keyboardriot @TanarulD Pt că nu avem specialiști. Și termination cu Arahat. Ala e incompetent și imbecil.	1	1	1
Chiar a murit domnul Lăzărescu? Când? Cum? Dar cel mai important: care e doctorul care i-a scris Covid pe rețetă?	0	0	0
@diohnisrv @kookmuc voluntariat la toti astia. but still... in italia cei din ultimul  si penultimul an la medicina ii baga in prima linie fara dicutii	0	0	0
Infotrafic: Lucrări pe A2 - joi, până la ora 18,00; manevrele în porturile Constanţa Nord şi Constanţa Sud-Agigea - oprite -	0	0	0
#coronavirus Ce trebuie să faci ca să obții amânarea plății ratelor bancare, în perioada coronavirusului?	0	0	0
@BoyWithPlant Mai sunt și ăia care lasă pur și simplu spațiu... Ăia sunt de cea mai joasă speță 😶	1	1	2
S-a decis: Niciun turneu WTA până la începutul lunii mai!...	0	0	0
@itmorar Făcea echipă cu ei. ISU a avut an de an buget de sute milioane  euro. S-au derulat atâtea achiziții încât ne-ar lua amețeala să știm cum au fost organizate....acum vin cele 600 mil euro, de la UE. Cireașa de pe tort	0	0	0
Guvernul liberal Orban nu a luat nicio masura de plafonare a preturilor, niciuna pentru decalarea ratelor la banci, nimic despre preturile la utilitati ...	0	0	0
@realDonaldTrump Mâncameai toaaaată pulă de libidinos!!	1	1	1
@RaduBobo Prea spicy pentru papilele mele gustative caucaziene	0	0	0
Au schimbat modelul si au adaugat asta. Te doare mintea.	0	0	0
maică-mea mi-a spus că îmi scurtez viața cu culcatul la ore târzii și acum mă întreb dacă asta înseamnă că sunt măcar nițel suicidal, but I guess not că gen și ea fumează, dar nu se pune drept suicidal	0	0	0
@liviuvulpescu E fix ce trebuie! 👍🏼	0	0	0
Transport NATO: 45 tone de echipamente medicale aduse în România	0	0	0
@ingerisidemoni Dacă băgam opțiunile "ambele", rezultatul era previzibil. Era prea ușor. Aici e aici. Să ai de ales doar între alea două.	0	0	0
@zoso A mers linkul! Incredibil! Era cât pe ce să nu fac click!	0	0	0
@lyanswerlm Tu esti mai mare decât mine!! Nu stiu de ce dar am crezut ca esti mai mică	0	0	0
@ANTIABE Chiar imi va trebui sa fac asta. Am mașina, nu iau trenul, benzina cât sa nu opresc nicaieri deloc, in 6 ore sunt înapoi in casa mea.	0	0	0
Dacă tot suntem izolați, băgați un joc pe PlayStation ca sa nu va plictisiți.	0	0	0
SUNTEM CLASA A 12-A LA ARTE AVEM ATESTATE SI MATERII DE BAC. NU AVEM TIMP DE ASA CEVA TEMA LA SPORT CE PULA MEA FRATE	1	1	3
@danailie2004 Inspirata alegere de lectura in contextul actual :)	0	0	0
@puttycat Sa vezi distracție după 3 zile. Games of Trones in varianta mioritica.😂🤣😜	0	0	0
Alexandru Rafila: Avem deja același procent de cadre medicale infectate cu coronavirus ca Italia, Spania, Franța	0	0	0
Probabil unul dintre regretele vieții mele e că nu l-am întâlnit pe acest gigant al verticalității natiunii românești	1	1	1
@cristinadobre @daco_get Păi așa interpretați. Nu credeți poziția Statului Român dar credeți în interpretările rusiei. Nu aveți încredere în România atâta timp cât căutați răspuns la aberațiile statului agresor rusia. rusia este agresivă întâi prin provocările pe care le lansează, apoi face pași mărunți.	1	1	3
Bun voiaj e din nou în lucru, de data asta de-a binelea 👏 am construit în mare firul narativ (aproape jumătate de an a durat, se pare), acum Doamne-ajută să am și skill-urile pentru a îl scrie cum trebuie	0	0	0
@elioswhore harry n ar fute o pe ea nici tânăr nici bătrân SCUZE	1	1	1
Volkswagen nu renunță încă la cutiile de viteze manuale: "Le vom oferi atât timp …	0	0	0
Noi, dacă rămânem fără bani, mai schimbăm 100€, mai vindem ceva, dar cine dracu ti-ar cumpăra un jucător de la #FCSB acum ?	1	1	3
Studiu: Temperaturile de vară nu vor elimina noul coronavirus	1	1	1
M.B din București se laudă pe Facebook că mănâncă Cacavid de ani buni și n-are nici pe dracu!	1	1	1
Raspund cu mare placere provocarilor #stamincasadarnustamdegeaba @ Bucharest, Romania	0	0	0
@Violeta90309719 Ce bună ești de pula!!!!	1	1	1
@VenjiUTUBE @AhmadLeBG1 @KEEMSTAR @PineApp99973008 @liljarviss @muselk @lachlan @Lazarbeam Coaie, coaie ești prost, cu ce ti-am gresit	1	1	3
Fratilor, noi vrem sa-i “facem” pe Rusi dar nu suntem in stare sa facem masti pentru fata😳😳😳!  Ce dracu’ am face in caz de conflict armat? O sa vina americanii si UE sa ne ajute? Nu ne ajuta nici dracu!	1	1	3
Președintele Iohannis, videoconferință cu membrii Consiliului European	0	0	0
Victor Ciutacu a EXPLODAT, după ce a aflat că soțul Andreei Esca vinde măști medicale la suprapreț/ DOCUMENT - Stiri pe surse - Cele mai noi stiri	0	0	0
@ECiocu Da, și se vor naște mai multe fete...	0	0	0
@SirGolan @ingerisidemoni Pulea Spătaru te-o contrazice. Io nu am de gând, că e o pistă total falsă. Dacă nu era diaspora, era vreun biznisman italian sau exportator chinez venit la contractare. Sau o familie fericită, după o vacanță la ski în Austria sau un pensionar cu amanta în Israel.	1	1	2
Pai bagamiasi eu din trei pe aia mai lunga, daca astia nu veneau gramada nu aveam nici covid nici sistemul ala asa cum e aproape de colaps! Mai mereti ma in pula mea de lepre ...	1	1	2
Ce se întâmplă cu corpul unui om infectat cu coronavirus, după ce moare #coronavirus	0	0	0
sincer, mă doare-n pulă, de părerea voastră	1	1	3
@BoyWithPlant Vreau și eu sa am ce reamenaja	0	0	0
Știe cineva cum se traduce “virusați, virusați și iar virusați!” din chineza in italiana?	0	0	0
du-te-n pula mea bro cum să ți se vadă așa venele	1	1	1
@OfficeTzetze Ești un învingător 😀😀	0	0	0
Despre toate provocările pe care le va presupune întreruperea tenisului am scris aici	0	0	0
Mi-au fost luați și copii și au declarat lucruri pe care această Republică	0	0	0
@kthh_al ori wait, o sticla de bautura e tot timpul bine primita, din nou daca e mai in varsta, o camasa iar prinde bine (asta daca pers poarta)	0	0	0
@MirelaBuzoianu Păi, eu așa zic. Îmi pasă mai puțin sau deloc cine mă place, și cine nu. Cine apreciază ce scriu pe aici, mă vede, cine nu, mă pierde	0	0	0
@AndreasSh3lley Trebuia să mai aștepți și tu până sa dai răspunsul :)	0	0	0
@denis26_denise Asta nu e fake news ?  Să vină DNA-ul sa-l ia !	0	0	0
@mbachelet, se alătură clamorului drept, uman și urgent, considerând că: „în acest moment decisiv, sancțiunile sectoriale ar trebui reduse sau suspendate ...”.	0	0	0
Stati in case cam pana la Revelionul 2020-2021,oricum aveti sarmale atunci,nu va mai plangeti!	0	0	0
@Lory_Radulescu Ce dracu sa mai faca cu banul fizic de cand au scos etalonul aur si raporteaza valutele la cosul valutar ...	0	0	0
Premierul propus refuză guvernarea, ministrul sănătății își dă demisia, iar Vulpița și Axinte sunt pe locul 1 în trending. Eu mă duc să-mi bat scânduri la ferestre.	0	0	0
Țin să vă informez că pe faleză este aer curat și aproape pustiu. #Constanța	0	0	0
Bianca Tudor: “Suntem deja într-o criză economică globală, nu mai poate funcționa economia de piață”	0	0	0
@AndreiCismaru Lipsa de lideri (leaderi) ca putem înțelege (understand) și-n română, există datorită comparației cu istoria pe care deseori o facem. În comparația noastră, uităm de fapt că și liderii ăia au fost contestați la vremea lor. L-am avut pe Marele Iorga Prim-Ministru, să vezi critici!	0	0	0
Permisele auto care expiră în această perioadă rămân valabile: șoferii trebuie să le …	0	0	0
Vaccin pentru coronavirus în teste la Timișoara	0	0	0
Eu lucrez in servicii, da' uite asa iti amintesti ca tot productia e baza.	0	0	0
„Distanţare socială”, claustrare, frică, populaţie tetanizată, necunoscut înspăimântător - iată cocteilul care ne duce la recesiune, mare criză, harababură socială, descompunere politică. Vor urma şomajul în masă, foametea, alte boli, epidemii etc	0	0	0
@AttackinPurple Cum nu eu nu sunt roman	0	0	0
@ValCoins infrastuctura medicala nu e grozava,dar doctorii nostri sunt de aur!!!!	0	0	0
O nouă donaţie pentru Spitalul Judeţean din Târgovişte. De la Arhiepiscopie -	0	0	0
Dacă scrii "Cifra numărului de..." pe twitter, nu are rost să mai rectifici, că oricum șansele să te judece cineva sunt mici, nu-i așa? Întreb și eu pentru un prieten.	0	0	0
@hoseokspapanasi la fel, sau când vorbește mami la telefon😭 ah, să ai doi frați și să se bată toată ziua și tu să fii ceva de genul "puteți să terminați? eu vreau să citesc"	0	0	0
Declarația ca declarația, dar să nu ceri tu si cazier judiciar ? Asta mi se pare inacceptabil.	0	0	0
Inclusiv filmulețul (pus de MAPN pe Facebook) cu coloana ieșind din unitate cu sirene și nino-nino mi se pare o regie proastă.	0	0	0
CRUSH-UL MEU DIN A CINCEA SI-A FACUT IUBITA INAINTEA MEA CE PULA MEAAAAAAA	1	1	1
@Vasile55502205 @MihaiHristea @KlausIohannis Normal,la ce te poți aștepta de la acești iresponsabili.🐀🐀💩💩	1	1	1
@RomaniaRapist Coaie sunteti la 2 pasi de bucuresti ce plm	0	0	0
cine vrea sa facem un plan si sa mergem sa o exterminam pe dana budeanu ca eu nu o mai suport	1	1	3
Jocul iubirii – O poezie si o zeita a iubirii pictata in doua ipostaze	0	0	0
O perspectivă contemporană asupra materiei, care ia în considerare toate entităţile ştiinţifice observabile, cu accent pe fenomene. În principiu, definiţia materiei se limitează la astfel de entităţi explorate de fizică.	0	0	0
Ii suparat ca nu's fetele cu el la izolare ... amu risca ori sa le ia alt peste, ori sa se apuce alea sa produca de capul lor. Cum dracu sa nu fie suparat!	1	1	1
Va fi greu, foarte greu să trăim momente fericite în scurt timp, însă sper să rezistăm momentului și să reușim să găsim soluții pentru a construi, din nou, viitorul.	0	0	0
@Andreic38945855 @Stoica87920511 @EAFIFAMOBILE Curând 😂	0	0	0
pula.n gura voastră de zdrențe imbuibate că trebuie mandatul complet ca să va luați indemnizația de parlamentar muieee multă jegoșilor 🤮🖕	1	1	2
tampitule o sa vezi când n-o sa mai fug după tine ..	1	1	1
#Cîţu: Românii trebuie să înţeleagă că amânarea ratelor nu înseamnă iertare şi trebuie să fie cumpătaţi	0	0	0
@itsalibertywalk nu avem nimic daca e sa se infecteze multă lume murim dracu	0	0	0
Deci cu sanse mari sa le treaca guvernul, PNL-istii si-au retras candidatul. Asta imi arata cat de mult ii fute grija de noi.	1	1	1
E vremea bătrânilor să fie țapi ispășitori. După ce economia mondială a ajuns în pragul falimentului datorită lăcomiei fără măsură a unora și a imbecilității altora, bătrânii trebuie arestați și împuținați  spre binele omenirii.	1	1	1
@daco_get @basarab84 Nu e doar cu vaietatul, au mintit, asta e	0	0	0
În această dimineață frumoasă de primăvară am băut o cafea Jacobs la ibric acasă la mine și o cafea cu lapte la 1 leu nou și o doză de Coca-Cola Zero la 2,5 lei la 330 de ml de la un magazin din centrul orașului, Slatina și am mai fumat încă trei țigări Pall Mall negru!	0	0	0
Sunt unii care se vaită că stau în casă, că e boring, că plm. Cum ar fi să vă taie și internetul? Ar crește numărul de sinucideri?	0	0	0
@usr_romania Clar ca e virusata si are copii someri, cate unul la fiecare partid.	0	0	0
COVIT nu se poate combate decât dacă primăriile cumpără pixuri la preț de bugatti. Altă soliție nu s-a descoperit până acum. @NicorescuL	0	0	0
Poate acum, mai mult ca niciodată trebuie să ne promovăm și să fim activi în mediul online. 📸	0	0	0
@MarmotaDeCampie Nu cant asta nici...moarta 😂	0	0	0
Ce vânzări au făcut acum hypermarketurile, n-au făcut de nici o sărbătoare. Am văzut oameni cumpărând cu sacii de iută! Portbagaje și banchete pline. Bă, plm, o să muriți îndopați înainte să vă omoare gripa!	0	0	0
E:Toate cele de mai sus	0	0	0
@BolboreaIon @Alien_draft Parcă-i el de vină că s-a născut viu!!!	1	1	1
Coronavirus în România	0	0	0
@ECiocu Mai stam cu pruncii acasa, mai citim o carte, si incet ne revenim. Si hai sa nu luam deja funia si sapunul. Inca...	0	0	0
@MihaiHristea Dar nu era și un site oficial?	0	0	0
Spalatul vaselor e ca liftul, cand intru in ele, ma apuca pisarea.	1	1	1
Coronavirus în lume: Statele Unite ale Americii, pe locul trei, ca număr de cazuri confirmate	0	0	0
Vai de bolnavii care, în aceste luni, suferă de alte boli. Dacă ai acest ghinion, mori cu zile.	0	0	0
Pentru prima oară în istoria SUA, persoanele fizice vor primi bani direct de la guvern	0	0	0
Eu cu tine, tu cu mine si noi cu lumea noastră	0	0	0
L-a "omorât" covidu' și pe Paul Goma, deși săracu' era foarte bolnav încă din 2015! Ce nu face manipularea și mistificarea pentru panică și #COVID19 Mizerabil!!!👎👎👎	0	0	0
@DacianSoros @telekomsport Păi ăla e conținutul.	0	0	0
@MarmotaDeCampie @aiurea Eu stiu ca shaormeria Socului livreaza. #dacavreipoti :)	0	0	0
Fostul ministru al Sănătății Nicolae Bănicioiu acuză că Ministerul Sănătății nu gestionează corect criza coronavirus. Reacția acestuia vine după ce la Spitalul din Suceava aproape 100 de cadre medicale au fost infectate.	0	0	0
@denis26_denise Habar nu am. Doctorul a spus ca a dat formula/reteta la liber. Deci nu prea putem vorbi despre furat	0	0	0
Apreciem pozitiv faptul că Uniunea Europeană, prin @JosepBorrellF, afirmă că susține cererile de finanțare din partea Fondului Monetar Internațional din Venezuela și Iran pt a face față contingenței #COVID19. Ei înțeleg daunele pe care le fac sancțiunile americane.	0	0	0
Din cauza zahărului, grăsimilor și aromelor adăugate, acest desert accelerează metabolismul și activitatea sistemului nervos. Iar consumul în exces încetinește digestia și duce la apariția durerilor și a inflamațiilor.	0	0	0
toata ziua canti da nu te dor buricele degetelor? mai deschide un geam mai inchide un geam mai mergi la bucatarie sa vezi ce se mai da la frigider mai incearca clanta plm	1	1	1
„Cel mai probabil a luat virusul din comunitate”.	0	0	0
@BLUESlHUN plus ca trebuie sa incep si la fizica 😭😭	0	0	0
Mai rămîne să ne pună banderole galbene, culoarea liberalilor, la braț și să ne ducă în lagăre de concentrare, poreclite „centre de odihnă și recreere” Antonesei	0	0	0
@ComplexMusic Sa i iau toti mortii n pula. Na raspuns de la pentagon	1	1	1
Ancheta penala la Aiud pentru ca nu s-a respectat distanta de 1 metru intre persoane	0	0	0
