Tweet	Offensive	Targeted	Target
@itmorar @DianaWdr Acu o cazut din bananier, de unde dracu sa stie sa vorbeasca?	NOT	NULL	NULL
Va dați seama că 95% dintre noi, dacă nu mai mult, nu trebuie decât să stăm acasă și să lăsam oamenii aștia care se pricep să rezolve situația și să nu le punem bețe roate. Dar noi, Batman, nu... #staiacasa #quedatencasa	NOT	NULL	NULL
@sopeprotector Aștept să termin serialu' ca să mă pot duce liniștită pe tumblr să caut cute icons pt layout	NOT	NULL	NULL
@b0bsacaman0 @stefanheisu12 @AndreiCismaru Ateismul este o impotență a spiritului, nici nu știu dacă e cazul să ai complexe. De inferioritate, zic.	NOT	NULL	NULL
@MarmotaDeCampie @radutimo @pinguuina Off Radule :))	NOT	NULL	NULL
Daca nu, pot sa fac si valuri.....in cada🤣	NOT	NULL	NULL
zixuan are 20 de ani,,,EU AM 18,,, SE PARE CA PRIN DEFINITIE NE CASATORIM FATA MEA	NOT	NULL	NULL
@mb_0309 Al dracu dar scoala tot nu o inchid...	OFF	TIN	IND
@b0bsacaman0 @BasicWit @AndreiCismaru De ce pui toti popii in aceiasi oala ? Sunt de Acord cu tine ca marea majoritate sunt niste șarlatani... dar  sunt unii care chiar fac si Ajuta. Lasati in pula mea ipocrizia.	OFF	TIN	GRP
@SirghieCristina Nu sunt de acord cu taierile de pensii in general, fie ele speciale sau nu, decat ca ultima solutie de salvare a functionarii unui stat aflat in stare grava.	NOT	NULL	NULL
Ponta a cerut sistarea EXPORTURILOR de alimente. Adică alimentele să rămână în România! EXPORT! Cum morți ei de treabă să fie acuzat că vrea să înfometeze populația ? SF direct.	OFF	UNT	NULL
Deschide gura ca pe acolo intră pula	OFF	UNT	NULL
@i0n1ca N-am cuvinte, sincer. Dar, dacă aș fi fost acolo, vai Steaua lui. Cu orice risc!!	NOT	NULL	NULL
#BreakingNewsAGERPRES @AgerpresVideo  Nelu Tătaru - numit ministru al Sănătăţii	NOT	NULL	NULL
Este ora 11...au început să mișune oamenii pe strada .....	NOT	NULL	NULL
@kitone Recomand cu tărie acest articol. Chiar și cu google translate, dacă franceza nu e fluentă:	NOT	NULL	NULL
Am curățat televizorul cu gel dezinfectant și  a dispărut ANTENA 3.	NOT	NULL	NULL
ASTA PĂCEȘTE O CURVĂ CÂND NU ASCULTĂ DE BĂRBAT A SPUS BĂRBATU TREBUIE SĂ FACEM BANI LA PULA CU TINE FEMEIA ASPUS NU MĂDUC TE DAU PE MÂNA POLIȚIEI IAR BĂRBATU A RUPTO CU BĂTAIA PE CURVĂ	OFF	UNT	NULL
Numai de n-ar fi afurisita aia de matematică (știință exactă, care ne arată că ,zilnic, peste șaptejdemii de humanoizi dau colțu') .	OFF	UNT	NULL
Foarte bun postul ! Un om cu viziune ! Recomand #decitit.	NOT	NULL	NULL
Tot aud în jurul meu că  acest virus scoate ce e mai bun din noi. Serios? Atât de multă ură, dispreț și dezbinare, nu am văzut în absolut niciun moment al existenței mele.  #COVID19romania	NOT	NULL	NULL
@Alex_Tikitaka @mitrutdocan @itmorar Mai degrabă grandomanie ieftină. Pentru intimidare au cefele late de la jandarmi. Oricum ăștia sunt mai mulți decât armata.	NOT	NULL	NULL
Mai știi când te-ai alăturat pe Twitter? Eu da! #AniversareaMeaTwitter	NOT	NULL	NULL
Distrează-te pe Badoo cu Liviu și cu alți utilizatori interesanți din zona ta!	NOT	NULL	NULL
Oficial. Euro 2020 se va juca în 2021. #uefa #COVID2019	NOT	NULL	NULL
Mai repede m-as fute cu salcamu lu moromete decat cu orice personaj masculin din literatura romana	OFF	UNT	NULL
Peste 1.000 de morti de COVID-19 in SUA: Plan financiar de 2.000 de miliarde de dolari, Pentagonul recheama soldatii acasa	NOT	NULL	NULL
Stiti ce are manipularea? Pula. Si cine altcineva mai are pula? Barbatul	OFF	UNT	NULL
@make2000 Din aia de dinainte de ‘89, please, please, please!	NOT	NULL	NULL
@teoadi @i0n1ca Pai ce, nu ai IP-tv? Am pus eu radioul de la mine :)	NOT	NULL	NULL
Sătenii nu-şi bat capul cu noul virus.	NOT	NULL	NULL
@marconst Nu imi mai trim. Nimic. Total neinteresant	NOT	NULL	NULL
Ma vad peste ani la sute de km departare de casa, cu o tigara aprinsa, spunandu-mi “la dracu, chiar am reusit	NOT	NULL	NULL
@10stc80 Ni series. Ni cine. Ni documentales.......	NOT	NULL	NULL
Se mândrește cineva cu vreunul dintre prim-miniștrii României?Desigur,nu. Ba,chiar ne este rușine de ei. Ne mai este rușine și de cei patru președinți. Ne rușinăm de primul, care a crezut că poate exista un comunism îmbrăcat în haine capitaliste.	NOT	NULL	NULL
@coachanelin Nu exista nicio solutie viabilă 100% !	NOT	NULL	NULL
Nazistul împuțit hoț de case traficant și mâncător de copii cruzi cu toți susținătorii lui a fost mulțumit de kovesi Lazăr Orban Costache toți trogloditii care ii sug pula sunt cei mai buni	OFF	UNT	NULL
Două-trei luni de„distanţare socială"de„confinement”de„social isolation”a întregii populaţii vor da de pământ cu economia mondială. Care, chiar fără coronavirus, ntrase mascat în criza anunţată deja de vreo doi ani.	NOT	NULL	NULL
1.Neglijenta,2.eroare,3.intentie Oricare din cele 3, trebuie sa raspunda!un presedinte de tara in curtea cui a inceput DEZASTRUL!	NOT	NULL	NULL
Bucurestiul va fi testat in totalitate! Testare rapidă în masă si testare largă. Ușor de efectuat (ca un test de sarcină).  E nevoie de o picătură de sânge. Rapid – doar 15 minute. Ușor de interpretat (vizual, intuitiv).Oriunde. - Tudor Ciuhodaru	NOT	NULL	NULL
da' pe ei îi doare-n pl că ei stau toată ziua și noi suntem cretinii care tre' să lucreze toate căcaturile lor, ce plm	OFF	UNT	NULL
70 de zile, 11 zile, 4 zile, 3 zile... / Din pacate nu doar ca accelereaza, dar si accelerația accelerației (derivata a II-a) e pozitiva.	NOT	NULL	NULL
Are și el o grijă în perioada asta plicticoasa, fără crize, fără evenimente deosebite.	NOT	NULL	NULL
@Observator_TV Pentru că era nevoie să umble și la codul penal în situația asta, nu???	NOT	NULL	NULL
Deci sunt 2 natii care merg pe imunitatea colectiva luandu-se dupa sfatul specialistilor. Noi si restul popoarelor ne izolam la domiciliu, inchidem granitele si alergam dupa "contacti".	NOT	NULL	NULL
@rjsego ma, pe teritoriu romaniei au venit multe natii acu sute de ani :)))	NOT	NULL	NULL
unde sunt idiotii aia cu "nu trebuie sa mergi peste tot cu masina, exista mijloace de transport in comun si nu ai nevoie de parcari in oras"	OFF	UNT	NULL
In America viata incepe sa se stinga incet, incet din orase, in schimb, sunt cozile din ce in ce mai mari la magazinele de arme...	NOT	NULL	NULL
Ne-am kkt pe noi că diaspora ne dă coronavirus și până la urmă tot de la milițienii noștri cu pensii speciale l-am luat!	OFF	UNT	NULL
@bogdantatuta o insulă de normalitate, bine de știut că nu e chiar toată lumea asta razna	NOT	NULL	NULL
Nu vreau să știu acest război pe diferite fronturi, ci vreau să cunosc unitatea în aceste momente grele și foarte grele.	NOT	NULL	NULL
nu poti schimba pe cineva daca o faci doar pentru tine	NOT	NULL	NULL
Cutremurătoe ! Cercetătorii englezi au descoperit că dl Lăzărescu a murit tot de Covid. #plm	OFF	UNT	NULL
Cu ce acopera doctorii greselile? Pamant. :3	NOT	NULL	NULL
dc dracu imi dai tema vineri la 11 noaptea esti nebuna	OFF	UNT	NULL
Pentru consumul imbecilor.	OFF	UNT	NULL
cand e vorba de o incercare Va las cu ochii in soare va trimit la culcare	NOT	NULL	NULL
@_chuupiter Da dar cartea nu e structurata asa, gen serialul e practic in 2 parti prima parte primele 2 episoade in ep 2 intrii in flashback gen a2a parte si in ep 32 sau 33 iesi din flashback si se continua prima parte da cartea nu e facuta asa, ai la inceput plotul din ultimele ep	NOT	NULL	NULL
La inițiativa primarului Cătălin Cherecheș, 4 luni fără facturi la Vital!  Pentru lunile martie, aprilie, mai și  iunie  se suspendă facturarea către cetățeni a serviciilor de apă și canalizare!	NOT	NULL	NULL
@MarmotaDeCampie sunt la guvernare	NOT	NULL	NULL
ma pis pe mine toata lumea isi aduce pune cainele in fata camerei pe hangouts pana si profa	OFF	UNT	NULL
@SilviuFoca La ora 10 când ma întorceam de la birou. Culmea e venea de la piață (am mers în spatele lui o bună parte din drum) și sacoșa era absolut goala. Clar era ieșit la promenadă. (el și mulți alții) 👿	NOT	NULL	NULL
olanda iti dau foc cu mine aici daca e nevoie	NOT	NULL	NULL
@patrasconiu Mafia PSD nu se dezminte !	NOT	NULL	NULL
Evoluţia simptomelor la bolnavii infectaţi cu noul coronavirus -	NOT	NULL	NULL
Acizii grasi se regasesc in migdale asigura o mai buna eliminare a toxinelor din organism. Totodata, migdalele retin apa in organism, ceea ce ofera pielii un plis de hidratare.	NOT	NULL	NULL
cine plm a muls vaca prima data si de ce	OFF	UNT	NULL
@lepildit Ma bucur ca mai exista și excepții!	NOT	NULL	NULL
Când dormi, crezi că te odihnești, dar de fapt creierul uman e mult mai activ în timpul somnului decât în timpul zilei. Poate de asta unii nu sunt niciodată odihniti.	NOT	NULL	NULL
A ieșit în misiune de gardare?	NOT	NULL	NULL
Corect, doar asa pot justifica împrumuturile de la FMI și banca mondială pula.n gura lor de #hastagisti #rezist	OFF	UNT	NULL
@gadrian84 Și extrem de bizară	NOT	NULL	NULL
Ei, a reușit armata și poliția să prindă virusul ăla ucigaș sau cheltuiesc banii degeaba?	NOT	NULL	NULL
Trebuie sa cautam si alte surse de energie si alte mecanisme si motoare care sa ne permita deplasarea cu usurinta in Univers.	NOT	NULL	NULL
@notjustonekoala La 11 am dat cu 300 mai mult la istyle, totally worth it, deși am luat 11 după ce m-am certat cu ei 2 luni. I mean, este mai ușor când suni la Apple pentru o problemă.	NOT	NULL	NULL
@adriano_qld Si uite asa iar suge pula la alegeri si revine pesedeu. Fmmm de animale	OFF	TIN	IND
@CloneSandman Este cam dărâmat Orban	NOT	NULL	NULL
10 tehnici de liniste si sanatate interioara, pe durata fricii de Coronavirus!	NOT	NULL	NULL
Numărul deceselor cauzate de noul coronavirus a ajuns miercuri la 1.031 în Statele Unite, fiind de asemenea înregistrate 68.572 de cazuri confirmate, relatează AFP.	NOT	NULL	NULL
Previziuni astrologice pentru anul 2020 – criză în Europa	NOT	NULL	NULL
Jurnaliștii de sacrificiu din linia întâi: În această perioadă de veritabil război, misiunea cea mai grea le revine persoanelor aflate în prima linie. Iar riscurile sunt pe măsură. Decimarea primei linii, în condițiile în care nu este suficent de bine…	NOT	NULL	NULL
@CorinaCg3 așa te vreau fata mea :D	NOT	NULL	NULL
Costache şi Orban nu mai fac echipă.	NOT	NULL	NULL
Vodafone, Deutsche Telekom, Orange și alți cinci operatori au convenit să transmită Comisiei Europene datele de localizare ale telefoanelor utilizatorilor, pentru a urmări răspândirea coronavirusului	NOT	NULL	NULL
Mesaje în nisip ale unor localnici din Anglia, pentru turiști: „Nu trebuie să fiți aici” -	OFF	TIN	GRP
@IamActiveDog O Doamne!🙏🙏🙏🙏🙏🙏🙏❤	NOT	NULL	NULL
@MarmotaDeCampie părea blând și înțelept ca moș crăciun...	NOT	NULL	NULL
cu cât trec zilele, cu atât îmi dau seama cât de mult vreau să închei totul.	NOT	NULL	NULL
Dacă bagă coronavirusul plata cu cardul de la securitate către detașații din presă, se rupe dracu' toată vraja.	OFF	UNT	NULL
@iuliaa2603 3. ...nu mai este.  Lumea e foarte stresata si foarte bolnava.   Dar in caz ca oamenii incearca, deja avem armata pe strazi.  Politia aici ucide cu impunitate zilnic, asa ca oamenii deja sint speriati, si nu o sa faca nimic.	NOT	NULL	NULL
cum pula mea sa puneti 2 persoane bani sa luati 1 pachet de tigari	OFF	UNT	NULL
@ailel4 Uita te la știri. Îți va veni	NOT	NULL	NULL
Nu ştim dacă noul coronavirus vine din laborator sau din natură.Şi probabil că nici nu vom afla prea curând.Ambele variante au susţinători.Ce ştim însă e că,odată declanşată criza sanitară„pandemia”toţi jucătorii mari din economie vor să se salveze,vor să câştige.	NOT	NULL	NULL
Oricum, dupa toata tarasenia asta, lumea se va schimba. Ordinea mondiala, relatia stat/autoritate- cetatean	NOT	NULL	NULL
@zoofxxx Cățelul ala nu ma poate fute si pe mine in cur	OFF	TIN	IND
@JosephJFlynn1 Doamne ajuta  sa se termine cat mai repede acest necaz venit pentru generalul Michael Flynn si familia lui . Gratiere totala  fiinca nu este vinova  si innapoierea a tot ce a pierdut cu acest nenorocit proces .	NOT	NULL	NULL
Pozitiv de plictiseală cronică. 😫	NOT	NULL	NULL
@MarmotaDeCampie @_lor3scu_ @itmorar De unde le scoți frate , numai tu sti 🤣🤣	NOT	NULL	NULL
@SilviuFoca Nu ai un plafon de seriale la care să te uiți, nu te limitează. Dacă sunt 100 de seriale pe netflix, tu le poți accesa pe toate, nu doar 10. E o aluzie la anumite site-uri, de obicei pirat, care te limitau la 3 episoade pe zi, din 2 seriale diferite.	NOT	NULL	NULL
dermatologul meu pune doar Jucatrece in cabinet am incercat sa ii dau bani sa imi vindece acneea de pe umar dar a zis ca cremele aduc vanitatea pleaca ba d-aci.	OFF	UNT	NULL
@robertVT22 Din lipsă de bani. Am avut un magazin non-stop, peste drum. Cu de toate mini-market, cum se spune. De la începutul lui ianuarie au renunțat, după ani de zile, la chestia asta. Am un mega image deschis până la 23 și 3 shop&amp;go-uri pe o rază de 1 km, deci..	NOT	NULL	NULL
@cristinadobre La nevoie, vor putea fi folosite diplomele si atestatele, ca banii a avut grija Manole sa ni-i faca de plastic si nu sunt buni.😷	NOT	NULL	NULL
@CloneSandman @capitan_bera Nici acolo nu-i doare. Mafioți	NOT	NULL	NULL
CE PULA MEA DE CAPITOL II ASTA GOUTUGE CE FAAAACI 🤬🤬🤬🤬	OFF	UNT	NULL
am baut ca sa prevad orice abuz al unui virus si uleiul de masline din rezerva	NOT	NULL	NULL
Coronavirus|Șeful Cancelariei premierului: Anchetăm achiziția măștilor de la firma din Giurgiu	NOT	NULL	NULL
China avertizeaza ca dupa SARS-2 o sa apara un alt virus, mai periculos, WORK-2, care o sa ne blocheze pe toti la locurile de munca. Deja sunt focare de infectie in China, Japonia, Coreea..	NOT	NULL	NULL
Stai acasă și citește!	NOT	NULL	NULL
@byubay @andreeasofrone De acord, am 25 pe listă, dar prevăd că o să crească! Dă-mi 3 cele mai mișto ale tale, te rog!	NOT	NULL	NULL
Dacă tot au închis școlile, de ce dracu nu dau ăștia o lege sa se închidă și cluburile.	OFF	UNT	NULL
@ProTVTalent @Smiley_omul @PavelBartosh Mihai Petre sau Andi Moisescu	NOT	NULL	NULL
Ochii gri-verzui – esti suficient de energic pentru a-ti realiza planurile destul de indraznete si originale . Rautatea nu este o trasatura a ta si din acest motiv nu iti iese totul de fiecare data . Timid si visator poti fi ranit usor dar asta nu inseamna ca o arati .	NOT	NULL	NULL
Statistica noastră cea de toate zilele	NOT	NULL	NULL
@radusmall Mă și mint, bă da știi cum mint, ascund realitatea de îngheață și Covidu. Acu' cică vrea să pună armata la granița cu Canada, parcă mai vrea dracu' să intre în infecția aia.	NOT	NULL	NULL
Simona Halep: Haideți să urmăm cu strictețe indicațiile transmise de autorități...	NOT	NULL	NULL
@itsalibertywalk ce dracu mai zice si ala😭😭	OFF	UNT	NULL
Zato market’urile vor lucra și duminica ☺️ , toți țin distanța , respectă regulile de igienă , transportul public nu a fost afectat , mergem mai departe la muncă 😎	NOT	NULL	NULL
@itmorar Frații Karantinov	NOT	NULL	NULL
Ioane ce dracu	OFF	TIN	IND
sute de emoji-uri și nu există niciunul să-mi descrie starea de spirit	NOT	NULL	NULL
ro moots ‼️‼️‼️‼️ verisoara mea are nevoie de ajutor dar eu nu mai tin minte cum se faceau astea si nu vreau sa ma fac de rusine 😭😭 daca ma puteti ajuta dati dm va rog eu frumos 😭😭😭😭😭	NOT	NULL	NULL
Firea: 900 de locuri de cazare pentru persoanele fără adăpost	NOT	NULL	NULL
asa-i cand anunti reducere de 10% pe impozit si apoi dispare cand platesti impozitul, dar ti se promite ca ii primesti tu etc.	NOT	NULL	NULL
Aștept sa vina reporturile cu băgat pula in gura la popi și biserica, și ca i-am făcut milogi :)	OFF	UNT	NULL
Hai că s-a bășit mireasa! Cum dracu oprești răspândirea covid-19 cu interdicția de a circula noaptea? Că la 6 jumate toate babele se înghesuie în autobuze spre mălaiul din Penny...	OFF	UNT	NULL
efectiv urasc cand fac ceva si vine mama sau bunica si imi zice sa nu mai fac ca nu e bine. frate plm imi spui si de ce???? ca sa stiu si eu sa nu mai fac. nu veni la mine sa imi spui ca nu e bine si dupa sa ma lasi asa sa-mi regandesc alegerile in viata	OFF	UNT	NULL
De cand stau in casa mi.a băgat mama niste aberatii cu coronavirus sa nu ies afară de zici ca sunt in The Walking Death singurul supravietuitor	NOT	NULL	NULL
@MihaiHristea @Teo578 Nu cred că ii aduc din dragoste ori de grijă pt ei,ci am impresia că sunt cam obligați sa-i aducă,pt că îi dau ăia afară cu prilejul epidemiei.Or,dacă i-au adus pe cei din Italia,ca să nu fi acuzati de discriminare, mai cheltuiesc ceva bani si ii iau si pe cei din Tunisia,depilda	NOT	NULL	NULL
@MarmotaDeCampie Dacă sunt declarații privind situațiile speciale cred că ți le rețin ei.	NOT	NULL	NULL
Scriu email-ur8, postez pe rețelele de socializare și fac notițe pe cele două conturi ale mele oficiale de #Google!	NOT	NULL	NULL
@gabimacovei E o Ipoteză	NOT	NULL	NULL
Romania a intrat in zona galbena	NOT	NULL	NULL
Toți moldovenii cu cetățenie română vor fi obligați să renunțe la cetățenia moldovenească!	NOT	NULL	NULL
singura noastra "legatura" cu Dragnea e ca suntem fraierii aia care nu i-au luat gatul. atat.	OFF	UNT	NULL
Până la următoarele alegeri repetați după Câțu: sănătatea și învățământul nu sunt priorități în România	NOT	NULL	NULL
@cosmin_roman_ Hahahaha vaaai Cosmine cum poți să zici așa ceva la dracu!	OFF	TIN	IND
Simplul fapt că rbw i-a spus mai demult să nu mai zâmbească/râdă pentru că "râsul o face urâtă" mă face să vreau să lovesc un perete băi fătălăiilor voi vreți să vă calc în picioare și nu știți să-mi cereți CUM SĂ-I SPUI AȘA CEVA ARE CEL MAI PREȚIOS ZÂMBET DE PE TOATĂ PLANETA BĂI	OFF	TIN	GRP
urăsc să fiu o persoană bolnăvicioasa acum de fiecare dată când îmi suflu nasul mă întreabă cineva dacă am corona 🤦🏻‍♀️	NOT	NULL	NULL
@ECiocu Parcă asta au zis și cehii ieri sau alaltăieri. Aproape că ai zice că nu prea poți avea încredere în cei vinovați în bună parte de rahatul ăsta.	NOT	NULL	NULL
2010 Tutuluș Ion - tu ești mare hoț	NOT	NULL	NULL
@Teo578 Pai asa ne zicea Muiannis pe 27 February, putin rosu in gat, putina febra, un pic de tuse, care trece de la sine netratata! Doar era in pregatirea anticipatelor! Un nenorocit!!!	OFF	TIN	IND
Exista traducere in limba romana pentru "phishing"?	NOT	NULL	NULL
- între iubire si durere e un perete atât de fragil, iar unora le place să lovească atât de tare.	NOT	NULL	NULL
Da suge.mă de pulă cu toți jegoșii jurnaliști de căcat bolnav #rezist unde morții ma.mi voastre a.ti trăit de nu ați văzut abuzurile sistemului #procurorijigodii	OFF	TIN	GRP
@denis26_denise Nu sunt astfel, dar, crede ma, cumva, lipseste Hitler. Sincer, in lagar i as baga dar suntem prea neputinciosi 😔nu ma speria, sunt nevoita sa ies luni sa merg la job, si singura solutie viabilă este sa merg pe jos inspre si din titan centru, dar asta este viata	OFF	TIN	IND
Orice victorie în favoarea nesimțirii e binevenită, dă-ți-i dracu' de janghine cretine!!!	OFF	UNT	NULL
@rezahn56 Scarba dracu ce este🤮🤮🤮🤮🤮	OFF	TIN	IND
@MadaPatru Adica tu ai sta cu unul care nu te fute?	OFF	TIN	IND
@victorciutacu Dama de Companie de tigari si bere are nevoie	NOT	NULL	NULL
Lasa-o dracu ca nu saraceau daca dadeau 90 ron...	OFF	TIN	IND
dragi chinezide de ce pula mea trebuie sa mancati tot ce misca?	NOT	NULL	NULL
@Adevarul sunteti asa utili in Parlament, ca nici nu am remarcat ca nu munciti! Stati acasa ca sunteti prosti si va infectati aiurea, si nu mai merge la Viena.	OFF	TIN	GRP
Dumnezeu sa-l odihnească!	NOT	NULL	NULL
@97_cult vaaai de mineee nici nu vreau sa îmi imaginez	NOT	NULL	NULL
Așa ce-a pozat Flutur în erou la Digi, încât aș dona să i se ridice o statuie cât mai repede.	NOT	NULL	NULL
LIVE Iohannis face declaratii, dupa demisia lui Costache de la MInisterul Sanatatii	NOT	NULL	NULL
La PNL/România iese Iohannis, care taie și spânzură, și spune că Orban/Cîțu/ sau orice alt căcat de acolo sunt de treabă și #plm	OFF	TIN	GRP
@lanzhanbarosan Da l dracu sa moare idc	OFF	TIN	IND
Primaria Sector 4 ofera pana la 1.000 de lei familiilor cu venituri reduse sau ramase fara venit din cauza pandemiei. Iata conditiile	NOT	NULL	NULL
Suspectul a fost identificat după o săptămână de la comiterea faptei.	NOT	NULL	NULL
Cum sa editezi un pfp	NOT	NULL	NULL
@MarmotaDeCampie @aiurea Piramida Coleslaw a bulimiei	NOT	NULL	NULL
Micuţa Antonia Stroe de la Grupa Bunnies din carul Şcolii Internaţionale King George vorbeşte în fiecare seară cu Doamne Doamne şi îi adresează cu naturaleţe rugăminţile ei.	NOT	NULL	NULL
@ipostaze Ce cauți la birou? Nu ai auzit că e molima?	NOT	NULL	NULL
@clotilde_armand Din păcate, pare ușor depășit. În plus, Parlamentul European și politicile europene nu mai fac parte din setul dvs de priorități politice. Puteți posta despre parcul Damaroaia și vă voi urmări cu interes.	NOT	NULL	NULL
@Alia2sara3 @CNN @VOAIran @bbcpersian Baaaah,esti nebooooon?tari ai dracu Iranienii astia!De Ce Mințiți cu cifra MORȚILOR?🎂☣️	OFF	TIN	GRP
La 110 ani împliniţi  Reginald Dean, născut în Tunstall pe 4 noiembrie 1902, este cel mai bătrân bărbat din U.K.a fost preot în armata britanică şi învăţător timp de 10 ani,fiind căsătorit de 3 ori. Rugat să-şi dezvăluie secretul longevităţii, seniorul a mărturisit candid: lenea!	NOT	NULL	NULL
@theneedledrop taci in pula mea cheliosule	OFF	TIN	IND
Am impresia ca Europa la ora actuala e condusă de niște socialiști/comuniști puși acolo de-a-n pulea, care habar nu au altceva decât sa își epileze curul.	OFF	TIN	IND
Cei care v-ați luat ultimul iPhone in 24 de rate,  ati cerut amânarea ratelor, nu-i așa ? #numaintreb	NOT	NULL	NULL
#Fotbal #Coronavirus: Federaţia spaniolă va ajuta cu 500 de milioane de euro cluburile profesioniste	NOT	NULL	NULL
@gusteru dar asa care animal e permis si care nu? sau cum se decide asta? nu ai voie sa il scoti daca nu e caine? daca e caine si nu s-a cacat afara se mai pune ca l-ai scos pentru nevoile lui?	NOT	NULL	NULL
Este o combinație unică dintre lemn, legile mecanicii si o idee extraordinară pentru petrecerea…	NOT	NULL	NULL
“O punia să sâ dezbrace in pizda goală”	OFF	UNT	NULL
Părerea mea e ca nu virusul face cele mai multe pagube, ci justițiarii lu’ pește prăjit care au mereu câte o idee fixa despre cum ar trebui toată lumea sa se comporte, fără sa gândească trei minute ca ei încă mai au ce mânca pt ca lumea încă se comportă cum nu le place lor.	NOT	NULL	NULL
@_lor3scu_ Dacă i-ar testa pe toți cei care intra in țara și pe cei care intra in spitale zilnic, ar ajunge.	NOT	NULL	NULL
deci smr io nu mai pot cu pozele alea BAAAAA YOONGI SLAV	NOT	NULL	NULL
@Adevarul El este un dobitoc care nu știe ce spune pentru că habar n-are ce înseamnă o conducere unică și nici mintea nu-l duce prea mult după câți pumni a încasat.	OFF	TIN	IND
A murit Paul Goma; urna funerară va fi depusă în Columbarium, la cimitirul Pere Lachaise din Paris	NOT	NULL	NULL
@Vanilla36008270 Sa trecem cu bine peste nenorocirea asta🙏	NOT	NULL	NULL
Mall-urile din România, scutite de plata impozitelor până în 30 iunie, pentru evitarea „unui colaps economic”. În schimb, sunt trecute sub tăcere vânzările supermarket-urilor rămase deschise sau cele din online, de miliarde de euro	NOT	NULL	NULL
E foarte posibil, una din cele 2, sau jocul impreuna al celor 2 pe tema impartirii planetei, insa virusul nu a fost cu aprobarea si colaborarea celor 2 (doar 1) e feeling meu si imi spune ca nu gresesc 😎	NOT	NULL	NULL
@bordianu_marian Norocul nostru, daca pt zice asa, îi ca tot Estul Europei nu prea înghite mizeria asta, și daca singuri am fi condamnați la moarte sigură, având vecini cu aceleași probleme o sa ne ajute.	NOT	NULL	NULL
Românul care a fugit din carantină ca să-şi bată soacra a primit comenzi din toată țara! / kmkz	NOT	NULL	NULL
CINE PULA MEA E ASTA SI DE CE S-A INTORS SI DE CE ARE XIANG KONG FLASHBACKS	OFF	TIN	IND
2010 Andrei Cristian - a oricum rămâne în sânge : dacă tot cocaină e drogu doctorilor	NOT	NULL	NULL
@RobertEVoicu @keyboardriot @ZoliBara Și pe Facebook anunțau foarte repede, acum nimic.	NOT	NULL	NULL
vrei sa faci o magie sa dispari dracu de tot din viata mea?	OFF	TIN	IND
@victorciutacu Așa, și? Și eu detest persoana ta, grupul de interese din care faci parte și faptul că îmi apar tweet-urile tale ca fiind recomandate.	OFF	TIN	IND
Germania alocă 750 miliarde de euro pentru combaterea efectelor coronei. La noi s-ar fura toți banii ș-ar muri oamenii de foame, da' pe hârtie ar apărea cheltuiți strategic 😉 #coronavirus	NOT	NULL	NULL
Mi-e cumva milă de Orban că e izolat, trebuie să bea singur, ca Sue Ellen.	NOT	NULL	NULL
#Fotbal: Procurorii italieni au clasat dosarul în care Mario Balotelli a fost acuzat de viol -	NOT	NULL	NULL
Carmen Harra, previziune incredibilă despre coronavirus! Când scapă România de infecţie: „Vă rog să nu vă panicaţi”...	NOT	NULL	NULL
@SofiaCovaci Cautau pe dracu și l au găsit acum COVID 19.	NOT	NULL	NULL
@DanielCracea Când am postat eu, asta declarase Iohannis.	NOT	NULL	NULL
Cercetătorii români de la centrul OncoGen din Timișoara încep testele pentru un vaccin împotriva coronavirus	NOT	NULL	NULL
@ManoliuValy @sandu_lupea Vorbim de Cătălin Hideg...?!	NOT	NULL	NULL
Vorbeam la tel. cu un prieten, dăla vechi cu care am împrțit multe ...  și-mi zicea “și nu-i normal bro să fie biologic, cu cine dracu să mai faci azi un război pe bune? Tu ai trage în pensații ăștia?	NOT	NULL	NULL
Propun să-l împăiem! 😈😈😈	NOT	NULL	NULL
I love Romania!!	NOT	NULL	NULL
@neamielualarau N-am ce să vând :). Nu l-am rezervat	NOT	NULL	NULL
@Albatros_2019 @alm_free @honestOtter8 Încă nu e grav duminica am o săptămână dar îmi găsesc tot felul de activități îmi este frica ca soțul merge la servici dar speram sa fie bine!	NOT	NULL	NULL
Am fi putut să o avem președinte pe Dancila, dar voua v-a trebuit să va duceți la vot	NOT	NULL	NULL
Ministrul Sănătăţii anunţă testarea tuturor bucureştenilor. La capacitatea actuală e nevoie de 2.600 zile	NOT	NULL	NULL
Să mă săruți duce-dulce până la sânge	NOT	NULL	NULL
@y_gupse Mai bn ieși la pensie. Ești și obosită și fără talent😢😢	NOT	NULL	NULL
Netflix NU MERGE in Romania si alte tari de pe Tot Globul -  #peblog #romania #2020 #news #stiri	NOT	NULL	NULL
Aplicațiile care ajută la completarea online a declarațiilor pe proprie răspundere, în contextul carantinei – potențial risc pentru protecția datelor cu caracter personal – GDPR	NOT	NULL	NULL
Dacă ești sărac, mori. Nu doar bătrânii sunt lăsați să moară în această epidemie.	NOT	NULL	NULL
@radusmall N-ai înțeles nici o iotă din toată povestea cu diaspora. Diaspora are trei accepțiuni în Românica: -diaspora care mă votează; -diaspora care-mi deschide ușa cu picioru'; -îm plm de diasporezi!	OFF	TIN	IND
@Teo578 Orice a fost valabil pana la 11 martie 2020 poate fi uitat. Suntem deja in alta lume.	NOT	NULL	NULL
